t,S,E,I,R,beta(t),R(t),new_infections,new_symptomatic
838.0,7887.434990909843,-8.60244564565308e-13,-3.105123823934619e-12,92113.56500909005,5e-06,0.2255806407400215,-1.2245731150004845e-13,-2.1399118521525077e-13
839.0,7887.434990909843,-8.543629826336025e-13,-3.08389601678272e-12,92113.56500909005,5e-06,0.2255806407400215,-1.2162014675549757e-13,-2.1252810513273695e-13
840.0,7887.434990909843,-8.48481400701897e-13,-3.0626682096308215e-12,92113.56500909005,5e-06,0.2255806407400215,-1.2078298201094674e-13,-2.1106502505022316e-13
841.0,7887.434990909843,-8.425998187701917e-13,-3.041440402478923e-12,92113.56500909005,5e-06,0.2255806407400215,-1.1994581726639588e-13,-2.096019449677094e-13
842.0,7887.434990909843,-8.367182368384862e-13,-3.020212595327024e-12,92113.56500909005,5e-06,0.2255806407400215,-1.19108652521845e-13,-2.081388648851956e-13
843.0,7887.434990909843,-8.308366549067808e-13,-2.9989847881751257e-12,92113.56500909005,5e-06,0.2255806407400215,-1.1827148777729416e-13,-2.066757848026818e-13
844.0,7887.434990909843,-8.249550729750753e-13,-2.977756981023227e-12,92113.56500909005,5e-06,0.2255806407400215,-1.174343230327433e-13,-2.0521270472016802e-13
845.0,7887.434990909843,-8.190734910433699e-13,-2.9565291738713287e-12,92113.56500909005,5e-06,0.2255806407400215,-1.1659715828819244e-13,-2.0374962463765423e-13
846.0,7887.434990909843,-8.131919091116644e-13,-2.93530136671943e-12,92113.56500909005,5e-06,0.2255806407400215,-1.157599935436416e-13,-2.0228654455514043e-13
847.0,7887.434990909843,-8.073103271799591e-13,-2.914073559567531e-12,92113.56500909005,5e-06,0.2255806407400215,-1.1492282879909073e-13,-2.0082346447262667e-13
848.0,7887.434990909843,-8.014287452482536e-13,-2.892845752415633e-12,92113.56500909005,5e-06,0.2255806407400215,-1.1408566405453987e-13,-1.9936038439011287e-13
849.0,7887.434990909843,-7.955471633165481e-13,-2.8716179452637337e-12,92113.56500909005,5e-06,0.2255806407400215,-1.1324849930998901e-13,-1.9789730430759906e-13
850.0,7887.434990909843,-7.896655813848426e-13,-2.850390138111835e-12,92113.56500909005,5e-06,0.2255806407400215,-1.1241133456543815e-13,-1.9643422422508526e-13
851.0,7887.434990909843,-7.837839994531372e-13,-2.8291623309599366e-12,92113.56500909005,5e-06,0.2255806407400215,-1.115741698208873e-13,-1.9497114414257147e-13
852.0,7887.434990909843,-7.779024175214317e-13,-2.807934523808038e-12,92113.56500909005,5e-06,0.2255806407400215,-1.1073700507633645e-13,-1.9350806406005768e-13
853.0,7887.434990909843,-7.720208355897263e-13,-2.786706716656139e-12,92113.56500909005,5e-06,0.2255806407400215,-1.0989984033178558e-13,-1.920449839775439e-13
854.0,7887.434990909843,-7.661392536580208e-13,-2.765478909504241e-12,92113.56500909005,5e-06,0.2255806407400215,-1.0906267558723473e-13,-1.905819038950301e-13
855.0,7887.434990909843,-7.602576717263155e-13,-2.744251102352342e-12,92113.56500909005,5e-06,0.2255806407400215,-1.0822551084268387e-13,-1.8911882381251633e-13
856.0,7887.434990909843,-7.543760897946101e-13,-2.7230232952004434e-12,92113.56500909005,5e-06,0.2255806407400215,-1.07388346098133e-13,-1.8765574373000254e-13
857.0,7887.434990909843,-7.484945078629046e-13,-2.701795488048545e-12,92113.56500909005,5e-06,0.2255806407400215,-1.0655118135358217e-13,-1.8619266364748874e-13
858.0,7887.434990909843,-7.426129259311992e-13,-2.6805676808966463e-12,92113.56500909005,5e-06,0.2255806407400215,-1.057140166090313e-13,-1.8472958356497493e-13
859.0,7887.434990909843,-7.367313439994936e-13,-2.659339873744747e-12,92113.56500909005,5e-06,0.2255806407400215,-1.0487685186448043e-13,-1.832665034824611e-13
860.0,7887.434990909843,-7.308497620677882e-13,-2.638112066592849e-12,92113.56500909005,5e-06,0.2255806407400215,-1.0403968711992957e-13,-1.8180342339994732e-13
861.0,7887.434990909843,-7.249681801360827e-13,-2.61688425944095e-12,92113.56500909005,5e-06,0.2255806407400215,-1.0320252237537871e-13,-1.8034034331743353e-13
862.0,7887.434990909843,-7.190865982043774e-13,-2.5956564522890513e-12,92113.56500909005,5e-06,0.2255806407400215,-1.0236535763082785e-13,-1.7887726323491976e-13
863.0,7887.434990909843,-7.132050162726719e-13,-2.574428645137153e-12,92113.56500909005,5e-06,0.2255806407400215,-1.01528192886277e-13,-1.7741418315240597e-13
864.0,7887.434990909843,-7.073234343409665e-13,-2.5532008379852543e-12,92113.56500909005,5e-06,0.2255806407400215,-1.0069102814172615e-13,-1.7595110306989217e-13
865.0,7887.434990909843,-7.01441852409261e-13,-2.5319730308333555e-12,92113.56500909005,5e-06,0.2255806407400215,-9.985386339717528e-14,-1.7448802298737838e-13
866.0,7887.434990909843,-6.955602704775556e-13,-2.510745223681457e-12,92113.56500909005,5e-06,0.2255806407400215,-9.901669865262443e-14,-1.730249429048646e-13
867.0,7887.434990909843,-6.896786885458501e-13,-2.4895174165295585e-12,92113.56500909005,5e-06,0.2255806407400215,-9.817953390807358e-14,-1.715618628223508e-13
868.0,7887.434990909843,-6.837971066141447e-13,-2.4682896093776597e-12,92113.56500909005,5e-06,0.2255806407400215,-9.734236916352271e-14,-1.70098782739837e-13
869.0,7887.434990909843,-6.779155246824392e-13,-2.447061802225761e-12,92113.56500909005,5e-06,0.2255806407400215,-9.650520441897185e-14,-1.6863570265732321e-13
870.0,7887.434990909843,-6.720339427507338e-13,-2.4258339950738626e-12,92113.56500909005,5e-06,0.2255806407400215,-9.5668039674421e-14,-1.6717262257480942e-13
871.0,7887.434990909843,-6.661523608190283e-13,-2.404606187921964e-12,92113.56500909005,5e-06,0.2255806407400215,-9.483087492987014e-14,-1.6570954249229563e-13
872.0,7887.434990909843,-6.602707788873229e-13,-2.383378380770065e-12,92113.56500909005,5e-06,0.2255806407400215,-9.399371018531929e-14,-1.6424646240978184e-13
873.0,7887.434990909843,-6.543891969556174e-13,-2.3621505736181664e-12,92113.56500909005,5e-06,0.2255806407400215,-9.315654544076842e-14,-1.6278338232726805e-13
874.0,7887.434990909843,-6.48507615023912e-13,-2.340922766466268e-12,92113.56500909005,5e-06,0.2255806407400215,-9.231938069621758e-14,-1.6132030224475425e-13
875.0,7887.434990909843,-6.426260330922066e-13,-2.3196949593143694e-12,92113.56500909005,5e-06,0.2255806407400215,-9.14822159516667e-14,-1.5985722216224049e-13
876.0,7887.434990909843,-6.367444511605012e-13,-2.2984671521624706e-12,92113.56500909005,5e-06,0.2255806407400215,-9.064505120711586e-14,-1.583941420797267e-13
877.0,7887.434990909843,-6.308628692287956e-13,-2.277239345010572e-12,92113.56500909005,5e-06,0.2255806407400215,-8.980788646256499e-14,-1.5693106199721288e-13
878.0,7887.434990909843,-6.249812872970902e-13,-2.256011537858673e-12,92113.56500909005,5e-06,0.2255806407400215,-8.897072171801413e-14,-1.5546798191469908e-13
879.0,7887.434990909843,-6.190997053653849e-13,-2.234783730706775e-12,92113.56500909005,5e-06,0.2255806407400215,-8.813355697346328e-14,-1.5400490183218532e-13
880.0,7887.434990909843,-6.132181234336794e-13,-2.213555923554876e-12,92113.56500909005,5e-06,0.2255806407400215,-8.729639222891241e-14,-1.5254182174967153e-13
881.0,7887.434990909843,-6.07336541501974e-13,-2.1923281164029777e-12,92113.56500909005,5e-06,0.2255806407400215,-8.645922748436158e-14,-1.510787416671577e-13
882.0,7887.434990909843,-6.014549595702684e-13,-2.1711003092510786e-12,92113.56500909005,5e-06,0.2255806407400215,-8.56220627398107e-14,-1.496156615846439e-13
883.0,7887.434990909843,-5.955733776385631e-13,-2.1498725020991803e-12,92113.56500909005,5e-06,0.2255806407400215,-8.478489799525985e-14,-1.4815258150213012e-13
884.0,7887.434990909843,-5.896917957068576e-13,-2.1286446949472815e-12,92113.56500909005,5e-06,0.2255806407400215,-8.394773325070899e-14,-1.4668950141961633e-13
885.0,7887.434990909843,-5.838102137751522e-13,-2.1074168877953828e-12,92113.56500909005,5e-06,0.2255806407400215,-8.311056850615812e-14,-1.4522642133710254e-13
886.0,7887.434990909843,-5.779286318434467e-13,-2.0861890806434845e-12,92113.56500909005,5e-06,0.2255806407400215,-8.227340376160729e-14,-1.4376334125458875e-13
887.0,7887.434990909843,-5.720470499117413e-13,-2.0649612734915857e-12,92113.56500909005,5e-06,0.2255806407400215,-8.143623901705642e-14,-1.4230026117207496e-13
888.0,7887.434990909843,-5.661654679800358e-13,-2.043733466339687e-12,92113.56500909005,5e-06,0.2255806407400215,-8.059907427250556e-14,-1.4083718108956116e-13
889.0,7887.434990909843,-5.602838860483304e-13,-2.0225056591877882e-12,92113.56500909005,5e-06,0.2255806407400215,-7.97619095279547e-14,-1.3937410100704737e-13
890.0,7887.434990909843,-5.544023041166249e-13,-2.00127785203589e-12,92113.56500909005,5e-06,0.2255806407400215,-7.892474478340385e-14,-1.3791102092453358e-13
891.0,7887.434990909843,-5.485207221849195e-13,-1.980050044883991e-12,92113.56500909005,5e-06,0.2255806407400215,-7.8087580038853e-14,-1.3644794084201979e-13
892.0,7887.434990909843,-5.426391402532141e-13,-1.9588222377320924e-12,92113.56500909005,5e-06,0.2255806407400215,-7.725041529430212e-14,-1.3498486075950602e-13
893.0,7887.434990909843,-5.367575583215086e-13,-1.9375944305801937e-12,92113.56500909005,5e-06,0.2255806407400215,-7.641325054975127e-14,-1.335217806769922e-13
894.0,7887.434990909843,-5.308759763898031e-13,-1.916366623428295e-12,92113.56500909005,5e-06,0.2255806407400215,-7.557608580520041e-14,-1.320587005944784e-13
895.0,7887.434990909843,-5.249943944580977e-13,-1.8951388162763966e-12,92113.56500909005,5e-06,0.2255806407400215,-7.473892106064956e-14,-1.3059562051196462e-13
896.0,7887.434990909843,-5.191128125263923e-13,-1.8739110091244983e-12,92113.56500909005,5e-06,0.2255806407400215,-7.390175631609872e-14,-1.2913254042945085e-13
897.0,7887.434990909843,-5.132312305946869e-13,-1.8526832019725995e-12,92113.56500909005,5e-06,0.2255806407400215,-7.306459157154784e-14,-1.2766946034693706e-13
898.0,7887.434990909843,-5.073496486629813e-13,-1.831455394820701e-12,92113.56500909005,5e-06,0.2255806407400215,-7.2227426826997e-14,-1.2620638026442324e-13
899.0,7887.434990909843,-5.01468066731276e-13,-1.8102275876688019e-12,92113.56500909005,5e-06,0.2255806407400215,-7.139026208244612e-14,-1.2474330018190948e-13
900.0,7887.434990909843,-4.955864847995704e-13,-1.7889997805169033e-12,92113.56500909005,5e-06,0.2255806407400215,-7.055309733789527e-14,-1.2328022009939566e-13
901.0,7887.434990909843,-4.897049028678651e-13,-1.7677719733650048e-12,92113.56500909005,5e-06,0.2255806407400215,-6.971593259334442e-14,-1.218171400168819e-13
902.0,7887.434990909843,-4.838233209361596e-13,-1.7465441662131063e-12,92113.56500909005,5e-06,0.2255806407400215,-6.887876784879355e-14,-1.203540599343681e-13
903.0,7887.434990909843,-4.779417390044542e-13,-1.7253163590612073e-12,92113.56500909005,5e-06,0.2255806407400215,-6.80416031042427e-14,-1.188909798518543e-13
904.0,7887.434990909843,-4.720601570727487e-13,-1.7040885519093088e-12,92113.56500909005,5e-06,0.2255806407400215,-6.720443835969184e-14,-1.174278997693405e-13
905.0,7887.434990909843,-4.661785751410433e-13,-1.6828607447574102e-12,92113.56500909005,5e-06,0.2255806407400215,-6.636727361514098e-14,-1.159648196868267e-13
906.0,7887.434990909843,-4.602969932093379e-13,-1.6616329376055115e-12,92113.56500909005,5e-06,0.2255806407400215,-6.553010887059013e-14,-1.145017396043129e-13
907.0,7887.434990909843,-4.544154112776324e-13,-1.640405130453613e-12,92113.56500909005,5e-06,0.2255806407400215,-6.469294412603926e-14,-1.1303865952179913e-13
908.0,7887.434990909843,-4.485338293459269e-13,-1.6191773233017142e-12,92113.56500909005,5e-06,0.2255806407400215,-6.385577938148841e-14,-1.1157557943928532e-13
909.0,7887.434990909843,-4.426522474142215e-13,-1.5979495161498155e-12,92113.56500909005,5e-06,0.2255806407400215,-6.301861463693754e-14,-1.1011249935677154e-13
910.0,7887.434990909843,-4.3677066548251607e-13,-1.576721708997917e-12,92113.56500909005,5e-06,0.2255806407400215,-6.218144989238669e-14,-1.0864941927425774e-13
911.0,7887.434990909843,-4.308890835508106e-13,-1.5554939018460184e-12,92113.56500909005,5e-06,0.2255806407400215,-6.134428514783583e-14,-1.0718633919174394e-13
912.0,7887.434990909843,-4.250075016191052e-13,-1.5342660946941199e-12,92113.56500909005,5e-06,0.2255806407400215,-6.050712040328498e-14,-1.0572325910923016e-13
913.0,7887.434990909843,-4.191259196873997e-13,-1.513038287542221e-12,92113.56500909005,5e-06,0.2255806407400215,-5.966995565873412e-14,-1.0426017902671636e-13
914.0,7887.434990909843,-4.1324433775569427e-13,-1.4918104803903224e-12,92113.56500909005,5e-06,0.2255806407400215,-5.883279091418325e-14,-1.0279709894420257e-13
915.0,7887.434990909843,-4.0736275582398883e-13,-1.4705826732384239e-12,92113.56500909005,5e-06,0.2255806407400215,-5.79956261696324e-14,-1.0133401886168878e-13
916.0,7887.434990909843,-4.0148117389228343e-13,-1.4493548660865251e-12,92113.56500909005,5e-06,0.2255806407400215,-5.715846142508153e-14,-9.9870938779175e-14
917.0,7887.434990909843,-3.95599591960578e-13,-1.4281270589346266e-12,92113.56500909005,5e-06,0.2255806407400215,-5.632129668053069e-14,-9.84078586966612e-14
918.0,7887.434990909844,-3.897180100288725e-13,-1.4068992517827279e-12,92113.56500909005,5e-06,0.22558064074002152,-5.548413193597983e-14,-9.69447786141474e-14
919.0,7887.434990909844,-3.8383642809716703e-13,-1.3856714446308291e-12,92113.56500909005,5e-06,0.22558064074002152,-5.464696719142897e-14,-9.548169853163361e-14
920.0,7887.434990909844,-3.7795484616546164e-13,-1.3644436374789306e-12,92113.56500909005,5e-06,0.22558064074002152,-5.380980244687812e-14,-9.401861844911983e-14
921.0,7887.434990909844,-3.720732642337562e-13,-1.343215830327032e-12,92113.56500909005,5e-06,0.22558064074002152,-5.297263770232727e-14,-9.255553836660604e-14
922.0,7887.434990909844,-3.6619168230205074e-13,-1.3219880231751333e-12,92113.56500909005,5e-06,0.22558064074002152,-5.2135472957776403e-14,-9.109245828409223e-14
923.0,7887.434990909844,-3.603101003703453e-13,-1.3007602160232348e-12,92113.56500909005,5e-06,0.22558064074002152,-5.129830821322555e-14,-8.962937820157844e-14
924.0,7887.434990909844,-3.5442851843863985e-13,-1.279532408871336e-12,92113.56500909005,5e-06,0.22558064074002152,-5.0461143468674686e-14,-8.816629811906465e-14
925.0,7887.434990909844,-3.485469365069344e-13,-1.2583046017194375e-12,92113.56500909005,5e-06,0.22558064074002152,-4.9623978724123834e-14,-8.670321803655085e-14
926.0,7887.434990909844,-3.42665354575229e-13,-1.2370767945675388e-12,92113.56500909005,5e-06,0.22558064074002152,-4.878681397957297e-14,-8.524013795403707e-14
927.0,7887.434990909844,-3.367837726435235e-13,-1.21584898741564e-12,92113.56500909005,5e-06,0.22558064074002152,-4.794964923502211e-14,-8.377705787152327e-14
928.0,7887.434990909844,-3.309021907118181e-13,-1.1946211802637415e-12,92113.56500909005,5e-06,0.22558064074002152,-4.711248449047126e-14,-8.231397778900949e-14
929.0,7887.434990909844,-3.250206087801126e-13,-1.1733933731118428e-12,92113.56500909005,5e-06,0.22558064074002152,-4.6275319745920394e-14,-8.085089770649569e-14
930.0,7887.434990909844,-3.191390268484072e-13,-1.1521655659599442e-12,92113.56500909005,5e-06,0.22558064074002152,-4.543815500136954e-14,-7.93878176239819e-14
931.0,7887.434990909844,-3.1325744491670176e-13,-1.1309377588080457e-12,92113.56500909005,5e-06,0.22558064074002152,-4.4600990256818684e-14,-7.792473754146811e-14
932.0,7887.434990909844,-3.073758629849963e-13,-1.109709951656147e-12,92113.56500909005,5e-06,0.22558064074002152,-4.3763825512267825e-14,-7.646165745895432e-14
933.0,7887.434990909844,-3.0149428105329086e-13,-1.0884821445042482e-12,92113.56500909005,5e-06,0.22558064074002152,-4.292666076771697e-14,-7.499857737644053e-14
934.0,7887.434990909844,-2.956126991215854e-13,-1.0672543373523499e-12,92113.56500909005,5e-06,0.22558064074002152,-4.208949602316612e-14,-7.353549729392673e-14
935.0,7887.434990909844,-2.8973111718987997e-13,-1.0460265302004511e-12,92113.56500909005,5e-06,0.22558064074002152,-4.1252331278615257e-14,-7.207241721141293e-14
936.0,7887.434990909844,-2.838495352581745e-13,-1.0247987230485524e-12,92113.56500909005,5e-06,0.22558064074002152,-4.041516653406439e-14,-7.060933712889914e-14
937.0,7887.434990909844,-2.7796795332646907e-13,-1.0035709158966537e-12,92113.56500909005,5e-06,0.22558064074002152,-3.9578001789513533e-14,-6.914625704638535e-14
938.0,7887.434990909844,-2.720863713947636e-13,-9.823431087447551e-13,92113.56500909005,5e-06,0.22558064074002152,-3.8740837044962675e-14,-6.768317696387156e-14
939.0,7887.434990909844,-2.6620478946305823e-13,-9.611153015928566e-13,92113.56500909005,5e-06,0.22558064074002152,-3.790367230041183e-14,-6.622009688135778e-14
940.0,7887.434990909844,-2.6032320753135273e-13,-9.398874944409579e-13,92113.56500909005,5e-06,0.22558064074002152,-3.7066507555860964e-14,-6.475701679884397e-14
941.0,7887.434990909844,-2.5444162559964733e-13,-9.186596872890591e-13,92113.56500909005,5e-06,0.22558064074002152,-3.62293428113101e-14,-6.329393671633019e-14
942.0,7887.434990909844,-2.4856004366794183e-13,-8.974318801371606e-13,92113.56500909005,5e-06,0.22558064074002152,-3.539217806675925e-14,-6.183085663381639e-14
943.0,7887.434990909844,-2.4267846173623644e-13,-8.762040729852619e-13,92113.56500909005,5e-06,0.22558064074002152,-3.455501332220839e-14,-6.036777655130261e-14
944.0,7887.434990909844,-2.36796879804531e-13,-8.549762658333634e-13,92113.56500909005,5e-06,0.22558064074002152,-3.371784857765754e-14,-5.890469646878882e-14
945.0,7887.434990909844,-2.3091529787282554e-13,-8.337484586814647e-13,92113.56500909005,5e-06,0.22558064074002152,-3.288068383310668e-14,-5.744161638627501e-14
946.0,7887.434990909844,-2.250337159411201e-13,-8.12520651529566e-13,92113.56500909005,5e-06,0.22558064074002152,-3.204351908855582e-14,-5.5978536303761226e-14
947.0,7887.434990909844,-2.1915213400941464e-13,-7.912928443776674e-13,92113.56500909005,5e-06,0.22558064074002152,-3.120635434400496e-14,-5.4515456221247434e-14
948.0,7887.434990909844,-2.1327055207770922e-13,-7.700650372257688e-13,92113.56500909005,5e-06,0.22558064074002152,-3.0369189599454104e-14,-5.305237613873364e-14
949.0,7887.434990909844,-2.0738897014600377e-13,-7.488372300738701e-13,92113.56500909005,5e-06,0.22558064074002152,-2.9532024854903245e-14,-5.158929605621985e-14
950.0,7887.434990909844,-2.0150738821429833e-13,-7.276094229219715e-13,92113.56500909005,5e-06,0.22558064074002152,-2.8694860110352387e-14,-5.012621597370606e-14
951.0,7887.434990909844,-1.9562580628259288e-13,-7.063816157700728e-13,92113.56500909005,5e-06,0.22558064074002152,-2.7857695365801525e-14,-4.8663135891192265e-14
952.0,7887.434990909844,-1.8974422435088743e-13,-6.851538086181742e-13,92113.56500909005,5e-06,0.22558064074002152,-2.702053062125067e-14,-4.720005580867847e-14
953.0,7887.434990909844,-1.8386264241918198e-13,-6.639260014662756e-13,92113.56500909005,5e-06,0.22558064074002152,-2.6183365876699815e-14,-4.573697572616468e-14
954.0,7887.434990909844,-1.7798106048747653e-13,-6.426981943143769e-13,92113.56500909005,5e-06,0.22558064074002152,-2.5346201132148956e-14,-4.427389564365088e-14
955.0,7887.434990909844,-1.720994785557711e-13,-6.214703871624784e-13,92113.56500909005,5e-06,0.22558064074002152,-2.45090363875981e-14,-4.2810815561137097e-14
956.0,7887.434990909844,-1.6621789662406566e-13,-6.002425800105797e-13,92113.56500909005,5e-06,0.22558064074002152,-2.367187164304724e-14,-4.1347735478623304e-14
957.0,7887.434990909844,-1.6033631469236022e-13,-5.79014772858681e-13,92113.56500909005,5e-06,0.22558064074002152,-2.283470689849638e-14,-3.988465539610951e-14
958.0,7887.434990909844,-1.5445473276065477e-13,-5.577869657067824e-13,92113.56500909005,5e-06,0.22558064074002152,-2.1997542153945523e-14,-3.842157531359572e-14
959.0,7887.434990909844,-1.4857315082894932e-13,-5.365591585548838e-13,92113.56500909005,5e-06,0.22558064074002152,-2.1160377409394667e-14,-3.695849523108193e-14
960.0,7887.434990909844,-1.426915688972439e-13,-5.153313514029851e-13,92113.56500909005,5e-06,0.22558064074002152,-2.032321266484381e-14,-3.5495415148568136e-14
961.0,7887.434990909844,-1.3680998696553845e-13,-4.941035442510865e-13,92113.56500909005,5e-06,0.22558064074002152,-1.948604792029295e-14,-3.4032335066054344e-14
962.0,7887.434990909844,-1.30928405033833e-13,-4.728757370991878e-13,92113.56500909005,5e-06,0.22558064074002152,-1.8648883175742095e-14,-3.256925498354055e-14
963.0,7887.434990909844,-1.2504682310212758e-13,-4.516479299472892e-13,92113.56500909005,5e-06,0.22558064074002152,-1.7811718431191237e-14,-3.1106174901026766e-14
964.0,7887.434990909844,-1.1916524117042213e-13,-4.3042012279539057e-13,92113.56500909005,5e-06,0.22558064074002152,-1.6974553686640375e-14,-2.9643094818512974e-14
965.0,7887.434990909844,-1.1328365923871667e-13,-4.0919231564349193e-13,92113.56500909005,5e-06,0.22558064074002152,-1.613738894208952e-14,-2.8180014735999175e-14
966.0,7887.434990909844,-1.0740207730701123e-13,-3.879645084915933e-13,92113.56500909005,5e-06,0.22558064074002152,-1.5300224197538662e-14,-2.6716934653485386e-14
967.0,7887.434990909844,-1.0152049537530579e-13,-3.6673670133969466e-13,92113.56500909005,5e-06,0.22558064074002152,-1.4463059452987803e-14,-2.525385457097159e-14
968.0,7887.434990909844,-9.563891344360034e-14,-3.45508894187796e-13,92113.56500909005,5e-06,0.22558064074002152,-1.3625894708436946e-14,-2.37907744884578e-14
969.0,7887.434990909844,-8.975733151189489e-14,-3.242810870358974e-13,92113.56500909005,5e-06,0.22558064074002152,-1.278872996388609e-14,-2.2327694405944007e-14
970.0,7887.434990909844,-8.387574958018946e-14,-3.0305327988399874e-13,92113.56500909005,5e-06,0.22558064074002152,-1.195156521933523e-14,-2.0864614323430215e-14
971.0,7887.434990909844,-7.799416764848402e-14,-2.818254727321001e-13,92113.56500909005,5e-06,0.22558064074002152,-1.1114400474784373e-14,-1.9401534240916426e-14
972.0,7887.434990909844,-7.211258571677857e-14,-2.6059766558020147e-13,92113.56500909005,5e-06,0.22558064074002152,-1.0277235730233516e-14,-1.7938454158402633e-14
973.0,7887.434990909844,-6.623100378507312e-14,-2.3936985842830283e-13,92113.56500909005,5e-06,0.22558064074002152,-9.440070985682658e-15,-1.6475374075888838e-14
974.0,7887.434990909844,-6.034942185336768e-14,-2.181420512764042e-13,92113.56500909005,5e-06,0.22558064074002152,-8.602906241131799e-15,-1.5012293993375046e-14
975.0,7887.434990909844,-5.536941861372026e-14,-2.0016810850727167e-13,92113.56500909005,5e-06,0.22558064074002152,-7.894064715522465e-15,-1.377348721734335e-14
976.0,7887.434990909844,-5.524626231487298e-14,-1.9972288665005618e-13,92113.56500909005,5e-06,0.22558064074002152,-7.876506423245869e-15,-1.3742851322107708e-14
977.0,7887.434990909844,-5.51231060160257e-14,-1.992776647928407e-13,92113.56500909005,5e-06,0.22558064074002152,-7.858948130969273e-15,-1.3712215426872067e-14
978.0,7887.434990909844,-5.499994971717843e-14,-1.9883244293562523e-13,92113.56500909005,5e-06,0.22558064074002152,-7.841389838692676e-15,-1.3681579531636427e-14
979.0,7887.434990909844,-5.487679341833115e-14,-1.9838722107840973e-13,92113.56500909005,5e-06,0.22558064074002152,-7.823831546416078e-15,-1.3650943636400785e-14
980.0,7887.434990909844,-5.475363711948388e-14,-1.9794199922119424e-13,92113.56500909005,5e-06,0.22558064074002152,-7.806273254139482e-15,-1.3620307741165145e-14
981.0,7887.434990909844,-5.46304808206366e-14,-1.9749677736397874e-13,92113.56500909005,5e-06,0.22558064074002152,-7.788714961862886e-15,-1.3589671845929504e-14
982.0,7887.434990909844,-5.450732452178932e-14,-1.9705155550676324e-13,92113.56500909005,5e-06,0.22558064074002152,-7.771156669586288e-15,-1.3559035950693863e-14
983.0,7887.434990909844,-5.438416822294204e-14,-1.9660633364954775e-13,92113.56500909005,5e-06,0.22558064074002152,-7.753598377309692e-15,-1.3528400055458221e-14
984.0,7887.434990909844,-5.426101192409477e-14,-1.961611117923323e-13,92113.56500909005,5e-06,0.22558064074002152,-7.736040085033097e-15,-1.3497764160222581e-14
985.0,7887.434990909844,-5.413785562524749e-14,-1.957158899351168e-13,92113.56500909005,5e-06,0.22558064074002152,-7.7184817927565e-15,-1.346712826498694e-14
986.0,7887.434990909844,-5.401469932640021e-14,-1.952706680779013e-13,92113.56500909005,5e-06,0.22558064074002152,-7.700923500479903e-15,-1.3436492369751298e-14
987.0,7887.434990909844,-5.3891543027552934e-14,-1.948254462206858e-13,92113.56500909005,5e-06,0.22558064074002152,-7.683365208203306e-15,-1.3405856474515657e-14
988.0,7887.434990909844,-5.3768386728705655e-14,-1.943802243634703e-13,92113.56500909005,5e-06,0.22558064074002152,-7.66580691592671e-15,-1.3375220579280016e-14
989.0,7887.434990909844,-5.3645230429858377e-14,-1.9393500250625481e-13,92113.56500909005,5e-06,0.22558064074002152,-7.648248623650112e-15,-1.3344584684044374e-14
990.0,7887.434990909844,-5.352207413101111e-14,-1.9348978064903937e-13,92113.56500909005,5e-06,0.22558064074002152,-7.630690331373517e-15,-1.3313948788808736e-14
991.0,7887.434990909844,-5.339891783216383e-14,-1.9304455879182387e-13,92113.56500909005,5e-06,0.22558064074002152,-7.613132039096921e-15,-1.3283312893573095e-14
992.0,7887.434990909844,-5.3275761533316553e-14,-1.9259933693460837e-13,92113.56500909005,5e-06,0.22558064074002152,-7.595573746820325e-15,-1.3252676998337453e-14
993.0,7887.434990909844,-5.3152605234469275e-14,-1.9215411507739288e-13,92113.56500909005,5e-06,0.22558064074002152,-7.578015454543727e-15,-1.3222041103101812e-14
994.0,7887.434990909844,-5.3029448935621996e-14,-1.9170889322017738e-13,92113.56500909005,5e-06,0.22558064074002152,-7.56045716226713e-15,-1.319140520786617e-14
995.0,7887.434990909844,-5.290629263677472e-14,-1.9126367136296188e-13,92113.56500909005,5e-06,0.22558064074002152,-7.542898869990534e-15,-1.3160769312630529e-14
996.0,7887.434990909844,-5.278313633792744e-14,-1.9081844950574638e-13,92113.56500909005,5e-06,0.22558064074002152,-7.525340577713936e-15,-1.3130133417394887e-14
997.0,7887.434990909844,-5.265998003908017e-14,-1.9037322764853094e-13,92113.56500909005,5e-06,0.22558064074002152,-7.507782285437342e-15,-1.3099497522159249e-14
998.0,7887.434990909844,-5.2536823740232894e-14,-1.8992800579131544e-13,92113.56500909005,5e-06,0.22558064074002152,-7.490223993160745e-15,-1.3068861626923608e-14
999.0,7887.434990909844,-5.2413667441385615e-14,-1.8948278393409994e-13,92113.56500909005,5e-06,0.22558064074002152,-7.472665700884149e-15,-1.3038225731687966e-14
1000.0,7887.434990909844,-5.2290511142538337e-14,-1.8903756207688445e-13,92113.56500909005,5e-06,0.22558064074002152,-7.455107408607551e-15,-1.3007589836452325e-14
